,PSMB8,,IQGAP1,,PSME1,,,,STAT1,NLRC5,MIR26B,FHL2,FOCAD,DNAJB4,EFTUD2,FAM8A1,DSP,DND1,GBP7,EIF4EBP1,CYBB,EMILIN3,GHR,FAM238B,DHCR24,F2R,FBLN1,DHX33,FANCA,ELK4,EPRS1,DOC2B,GTPBP4,FHIP1A,EIF4G3,ERMP1,EEF1B2,DRD2,DNAJB6,GFPT1,EXOC6B,EPAS1,EPHX3,FOXRED2,GPM6B,FGL2,GUCY1B1,GZMM,FNDC3A,ERAP1,ELAVL3,FANCB,ETS1,FAM149B1,DUS3L,CYP27B1,DHRS1,FZD1,EBF1,ECI2,COTL1,EDF1,EPS8L1,DPP4,ELOF1,EIF4A2,ELOF1,DENND1B,FABP7,EEF2K,EMB,ETFRF1,FAM50A,,STING1,,NFKBIB,TYK2,
,PSMB9,,IRF1,,RBBP4,,,,STING1,OAS1,MMP12,FUT8-AS1,FUCA2,DNTTIP1,EGLN2,FBXL20,DUSP16,DYNC1LI1,GCK,EML1,CYP4F3,EPB41L4B,GP2,FAM89A,DHX29,FAM161A,FBXO2,DNAAF2,FAP,ELMOD2,ERAL1,DTD1,HACD1,FNDC4,ELAC2,ETV5,EFCAB11,DSE,DNASE1L3,GHRH,FAH,EPHA7,ERF,GCAT,GPR137B,GALK2,H2AX,HARS2,FRRS1,EXOC6B,ELL2,FANCD2,EZR,FBXO2,EGR2,DDX59,DLL3,GALNT6,EBI3,EHD3,CRISP2,ELMOD3,ERH,DUSP28,EPB41,EIF4G2,EPRS1,DLG5,FANCD2,EFCAB13,EOMES,FAM229B,FAS,,TBK1,,NLRX1,VAV1,
,PSME1,,IRF2,,RHOC,,,,SYK,OAS2,MORC3,GADD45A,FUS,DYNC1LI2,ELF3,FCMR,ELMOD2,EBI3,GLRA4,EPS15L1,CYRIA,ERICH2,GPLD1,FANCG,DNAAF5,FBXO6,FBXO42,DTX4,FAT1,EXO1,EXOSC5,DUSP10,HAS3,FSTL5,FCRLA,EXOC2,EGR1,DSTYK,EDN3,GLRX,FAM124B,ESYT1,ERICH6,GCNT2,GPR155,GAS7,H2BC3,HELZ2,FUCA1,FAM43A,EPC1,FGL2,F2RL1,FCAMR,EIF4G3,DENND2B,DPF1,GAN,ELOF1,EIF2B1,CWC27,EMP3,ERI2,ECI1,ERI2,EPC2,ERI2,DNAJC8,FHIT,EIF3E,EPS15,FAM86DP,FCRL2,,TREX1,,OTUD5,ZAP70,
,RBBP4,,IRF9,,SDCBP,,,,TANK,OAS3,MYD88,GAPDH,FUT8,DYNLL1,ELFN1,FDXR,EPS15,EFTUD2,GLYAT,ERCC6L2,CYTH1,EVC2,GPR171,FCGR2B,DTX4,GBP1,FSTL5,DYRK2,FGF14,FAM53C,F2RL3,EHD2,HAUS3,FXR1,FERMT3,EXOC8,ENKUR,DUSP8,EFNA5,GNPTAB,FAU,FGL2,FAM118A,GGT5,GSAP,GBF1,H4C6,HERPUD1,FXYD5,FBF1,ETV3,FIGNL1,FBXO22,FCHO1,ELAPOR1,DLG3,EDARADD,GARIN1B,EMSY,EIF2B5,CYFIP1,ESRRG,EXOSC3,EDARADD,EXOSC2,EPX,ERLEC1,DTD1,FLVCR2,ELK4,EZR,FBP1,FLOT1,,ZBP1,,PIN1,,
,RHOC,,ISG15,,SEM1,,,,TBK1,OASL,NLRC3,GNA15,GABPB1-IT1,E2F2,EPHB4,FGFBP2,EPS15L1,EIF2AK1,GM2A,FAM220A,DAXX,F2RL3,GPR84,FGL1,ECH1,GBP4,GABRA2,ECH1,FOXN3-AS2,FBXL15,FAM199X,EIF4ENIF1,HEATR3,GAB2,FES,FAM193B,ENPP4,DUT,EHD1,GPM6B,FBXO7,FGR,FAM133B,GPHN,GZMA,GLIPR1L2,HELLS,HGSNAT,GAB2,FCMR,FAP,FLNB,FBXO3,FNTA,EMID1,DNPEP,EMSY,GCLM,FAM193A,EIF3K,DAB2,ESYT1,FABP5,ELOVL5,EXOSC7,ERC2,ESD,E2F4,FMNL2,EPHX2,F2R,FMO4,FMO5,,,,RELA,,
,SDCBP,,ITGA2,,SF3A1,,,,TICAM1,PTPN1,NLRX1,GPI,GFM1,ECT2,ETV2,FHIP2B,ERCC5,EIF2S3,GOLGA7B,FAM241A,DBNDD2,FAM117A,GSG1L,FIG4,EEF2K,GBP5,GABRB3,EEIG1,FOXP2,FGD6,FAM91A1,ELMOD2,HIPK1,GBP7,FGD2,FAM217B,ERRFI1,EME2,EHD2,GPR174,FCGR2B,GAS7,FAP,GPR146,HACE1,GLTP,HIPK2,HOPX,GLRX,FNDC10,FBXW9,FOXK1,FOSB,GDI2,EPB41L2,DOK1,ETAA1,GCM1,FBXO42,EIF4A1,DAP,EVI2A,FAM135A,EMP3,EYA1,EXT2,EXOSC1,EFCAB14,FOXP1,ETFRF1,F8,FNDC3B,FTH1,,,,RIGI,,
,SEM1,,LIPA,,SKP1,,,,TICAM2,PTPN11,NMB,GPR137,GMDS,EFHD2,FAM163B,FOXO4,ETV3,EIF4A1,GPR182,FASLG,DDX60,FBLN2,GSR,FREY1,EEPD1,GIMAP8,GASK1B,EEPD1,GBP1,FLCN,FANCF,ENDOD1,HNRNPA1,GCG,FKBP15,FANCF,EXO5,FAM135B,EIF2D,GRAMD1B,FHIP1B,GATA3,FBRSL1,GPR183,HIP1,GMFG,HSPA1A,IAPP,GPD2,FOXRED2,FEM1C,GEN1,FOXP4,GPSM2,EPOP,EI24,FAM216A,GCSH,FGD3,EIF5A2,DDX20,FADS6,FAM216A,EPN3,FADS2,FAM13B,FBXL6,EGR3,GALT,FAM117B,FAM199X,FUNDC2,FYN,,,,RIPK1,,
,SKP1,,MAP1B,,SP110,,,,TLR2,PTPN2,NMBR,GPR68,GMEB1,EHBP1L1,FAM20A,FTH1,ETV6,EIF4B,GPR83,FBXO22,DENND1C,FBXO7,GXYLT2,FRMPD3,EIF3J-DT,GLS,GCDH,EMB,GIMAP6,FOXJ3,FASTKD2,EPSTI1,HNRNPH2,GCH1,GADD45GIP1,FEZ2,FGD6,FAM217A,EIF6,GRK5,GGT5,GBP6,FGD3,GTF2IRD1,HPSE,GNA15,IFNAR2,IARS1,GTF2H2,FRRS1,FGD3,GMCL1,FUT11,GRPEL2,ESF1,EIF2B1,FBXO31,GJA5,FIS1,EPHA4,DEF8,FAM219B,FAM221A,EPS8L3,FAM76B,FAM163A,FEM1C,EIF4EBP2,GLB1L3,FAM120B,FAS,GABBR1,GABARAPL1,,,,RNF125,,
,SMAD4,,MAP3K10,,SRP9,,,,TLR3,PTPN6,NMI,GRAP2,GNAQ,EIF2B3,FAM227A,FTH1P5,EXOC2,EIF4EBP2,GPX6,FBXO3,DHX58,FKBPL,HAL,FSIP2,EMB,GNPDA2,GCHFR,EMC8,GIMAP8,FRS2,FBXL6,FABP3,HNRNPR,GJA1,GPS2,FHOD1,FNDC9,FANCF,ENPP4,GZMA,GMFG,GNPTAB,FNBP4,GUCY1B1,ICAM1,GPATCH2,IFNGR2,IFIH1,GUSB,FTO,FNIP1,GPAM,FZD6,GUCA1B,EXOSC9,EIF3L,FDPS,GLRX5,FMNL3,ERAP1,DMRTC1B,FAM43A,FAM81A,ESYT1,FAM83D,FAM174C,FKBPL,ELF3,GOLGA7B,FAM229B,FCHO2,GAL3ST4,GALM,,,,SIKE1,,
,SP110,,MX1,,SRSF2,,,,TLR4,RBM47,NPLOC4,GTF2IRD1,GPATCH2,ELAVL4,FAM227B,FYB1,EXOC6B,EML4,GRHL3,GADD45B,DMTF1,FMNL3,HCAR1,GANC,EML4,GPR174,GCSIR,EPAS1,GRIN3A,FUS,FGF13,FAM241A,ING5,GOSR2,GRK6,FKBP15,FSHB,FBXL14,EPB41L5,GZMB,GNA15,GOT2,FNIP1,HIPK2,IKZF3,H2AC25,IGF1R,IFIT1,HDAC9,GDPD5,FOXO1,GYS1,GABPA,H2AX,FBXL2,EIF5A2,FERMT2,GPR15,GAL,ERLIN2,DNAAF9,FAM83H,FYTTD1,FAM32A,FARP2,FAM193B,FRA10AC1,ERMP1,GPA33,FAM86DP,FLVCR2,GAS2,GATA3,,,,STING1,,
,SRP9,,MX2,,SSBP1,,,,TLR7,RNF185,OAS1,H2AC14,GPD1L,ERLIN1,FAM229A,GAB3,EXTL2,ENTR1,HECTD3,GBF1,DPP4,FZD7,HCG4,GNPDA2,EPHX1,HCAR3,GDF9,EPOP,HASPIN,GALNT3,FKTN,FAM53C,INSR,GPC1,GTF3C6,G3BP1,FXR1,FOXN1,ETV4,GZMK,GNB4,GPC1,FOSL2,HPGDS,IL10RA,H2BC9,IGFBP4,IFNGR1,HLX,GFM2,FXYD7,H1-5,GABPB2,HAX1,FCGR3A,ELP5,FKRP,GPR45,GAPVD1,ETNK1,DOCK5,FAM89A,GADD45A,FAM43A,FIRRM,FBXO31,GALE,EVI5L,GRAP,FARSB,FMNL1,GCA,GBP4,,,,TANK,,
,SRSF2,,NAP1L1,,STAT1,,,,TLR8,SAMHD1,OAS2,H4C2,GPHN,ERP29,FCER1A,GAL3ST4,FANCD2OS,ERCC2,HIPK2,GFI1,DTX1,GABRQ,HID1,GPC5,ERCC3,HELZ2,GET4,FAM110B,HCAR3,GPAT3,FRA10AC1,FAR2,IPO11,GPR108,HAGHL,GCN1,GADD45A,FZD10,EXTL1,HRH4,GPR146,GPM6B,FRG2B,ID3,IL15RA,HIP1,IL17RC,IL12RB2,HMOX1,GGT7,GABARAPL1,H2AC15,GAS6,HELB,FMNL2,EMC10,FMR1,GPR89B,GLIPR1,EXOC3L4,DPY19L4,FGL1,GCFC2,FBF1,FMNL2,FKBP1A,GLE1,FAM131B,H2BC18,FGGY,FNBP1,GFOD3P,GIPR,,,,TBK1,,
,SSBP1,,NMI,,TAP1,,,,TLR9,SETD2,OAS3,HAS1,GSAP,FCGR3A,FNDC7,GDPD3,FCGR3A,ERF,HLA-DOB,GFOD1,DZIP1,GALNT6,HIGD1B,GPLD1,ETFB,HINT1,GPR150,FAM89B,HELZ2,GXYLT1,GALC,FBH1,IPO4,GULP1,HGFAC,GNL3,GAL3ST2,GLB1L,F10,IGF2BP3,HGSNAT,GZMA,FRYL,IDH2,IL18RAP,HIRA,IL17RE,IMMP2L,HSF2,GIGYF2,GADD45B,H4C14,GRAMD1A,HELQ,FSCN1,EMG1,FUT7,GRB7,GLOD4,EXOSC5,DYNLT3,FILIP1L,GLYR1,FBN2,GMDS,GIT2,GLOD4,FAM199X,H4C13,FHIT,FOSL2,GIMAP1,GLB1L3,,,,TBKBP1,,
,STAT1,,OAS1,,TEAD4,,,,TOMM70,SHFL,OTUD5,HILPDA,GSK3B,FTH1,FOXC2,GIMAP1,FCRL1,FAM241B,HYKK,GINM1,ECM1,GAPDHS,HIVEP2,GRP,ETV6,HLA-A,GPR161,FBXO42,HHAT,HBP1,GALNT3,FGD6,IRF4,GYPC,HK2,GPAM,GAS8,GNAS,FAM162B,IKZF3,HNRNPH3,H2AZ1,GAS5,IFNGR2,IMPACT,HNRNPUL1,IL1R1,INO80,HTR2B,GMDS,GNPTAB,H6PD,GTF2I,HMCES,FUT9,ESF1,GALC,GRHL2,GOLGA1,F8A1,DYRK1A,FIS1,GMDS,FBXO27,GOT2,GLIPR1,GPAA1,FCHO2,HAPLN3,FMO4,FSHB,GIN1,GNB1,,,,TKFC,,
,TAP1,,OAS2,,TRIM21,,,,TRAF3,SHMT2,PLCG2,HIPK3,GTPBP4,FUT11,FOXD1,GIMAP2,FLCN,FGFRL1,ICOS,GLS,EPHB6,GC,HLA-DQA1,GZF1,FABP4,HLA-B,GPRASP3,FH,HIVEP3,HCFC1,GARS1,FGF23,ISG20L2,HAPLN4,HSPA1A,GRWD1,GDF10,GNPTG,FAM171A1,IL10,HOOK2,H2BC14,GCA,IFT80,ITGA4,HP1BP3,IL1RL2,IQGAP2,ID2,GNAQ,H1-7,HERC5,GXYLT1,HSPB6,GADD45G,ESRRA,GART,GSK3B,GPD2,F9,EBP,FNDC10,GPATCH2,FIS1,GRHL1,GLRX5,GPC1,FKBP11,HAVCR1,FNIP2,FTH1,GLUD1,GPR141,,,,TNF,,
,TEAD4,,OASL,,TRIM26,,,,TRAF3IP3,SIN3A,POLA1,HMOX1,HECTD4,GAS2L3,GAN,GIMAP4,FNDC10,FTH1,IFNLR1,GOLGB1,EPSTI1,GDF10,HOXB9,HHIPL1,FADS2,HLA-DPA1,GTF2H5,FRRS1L,HLA-DOB,HIPK1,GCSH,FRMD4A,ITFG1,HAT1,HSPA1B,GTF2IRD1,GEM,GORASP2,FAM171B,IL10RA,HP1BP3,HRH4,GCH1,IGF1R,ITGB2,HPS6,IL23R,ITGB1,IDH1,GNL3,HERPUD1,HGSNAT,HEBP1,IDH2,GALNT6,F9,GAS7,HEPACAM2,GSDMD,FAM110C,EFCAB2,FTMT,GSTT2,FLACC1,GTF3C5,GNA15,GSTM3,FOCAD,HINT1,FUNDC2,FYCO1,GP5,GPR183,,,,TRADD,,
,TRIM14,,PARP1,,VAT1,,,,TRAF6,SMIM30,POLR3A,IER5,HERC2,GNAQ,GAPDHS,GIMAP6,FNIP1,G3BP1,IGFLR1,GOSR1,EVA1B,GDPD3,HOXC10,HMCN1,FBXL17,HLA-DPB1,HDAC4,FZD7,HM13,HMG20A,GLE1,GBP2,ITPR3,HEATR5B,HSPB1,GXYLT1,GPR149,GPR19,FAM174A,IL15,HPS3,HS6ST2,GPR4,IGFBP4,JADE2,IDS,IL6R,ITGB3,IFITM1,GOLGA1,HIVEP1,HPSE,HIGD1C,IDH3G,GATA1,FAM110C,GEMIN5,HOOK1,HBS1L,FAM114A1,EIF4G2,GIMAP8,GTF2H5,FNDC10,GYG1,GNGT1,GTF2A2,FOXO3,HMGB3P22,GABBR1,FYN,HLA-DOA,GPRIN3,,,,TRAF2,,
,TRIM21,,PARP4,,VEGFC,,,,TRIM15,SMPD1,POLR3B,IL2,HNRNPA3,GRAMD1C,GFAP,GRAMD1C,FOXN3,GATAD2A,IGSF1,GPCPD1,EVI2B,GLB1L,HOXD1,HOOK1,FBXO42,HLA-DQA1,HMX2,GAS2L3,HMGA2,HS2ST1,GNPAT,GBP4,KAT14,HERC6,HVCN1,HELLS,GPR155,GZF1,FAM241A,IL18RAP,HSPBAP1,IDE,HNRNPDL,IL17RE,KCNJ8,IMPA1,IL7R,ITPR1,IFT22,GON4L,ICAM1,HSH2D,HLA-DRA,IFI27L2,GIMAP4,FAM204A,GIN1,HOOK2,HCST,FBXO25,EMC2,GLIPR1L1,GTSE1,FOXI1,HAUS7,GPAT3,GXYLT1,FUT4,HSF5,GATM,GAB3,HOOK1,GZMK,,,,TRAF3,,
,TRIM22,,PDXK,,XRCC6,,,,TRIM56,SP100,POLR3C,INHA,HNRNPH3,GRSF1,GIGYF1,GRAP,FOXP3,GIGYF1,IKZF2,GPT2,FAH,GLRX,HSD17B11,IGFBP3,FBXO9,HLA-DQB1,HOXD13,GGA1,HPSE2,IDH2,GTF2A2,GBP6,KCNAB2,HLA-B,HYI,HMG20B,GPR84,H19,FAM83H,IL1RL1,IFITM1,IGF2BP3,HNRNPH1,IL6R,KCNK6,INCENP,IQGAP3,JAKMIP1,IL10,GOPC,IL3,HYLS1,HMX3,IGLON5,GIMAP5,FAM20A,GIPC3,HOXA11-AS,HDAC1,FBXO31,EME1,GM2A,GYG1,GFOD1,HCCS,GPR137B,HAGHL,FYCO1,ICOS,GCA,GABARAPL1,HSPD1,HAVCR2,,,,TRAF6,,
,TRIM26,,PLAUR,,ZFP36L2,,,,TRIM65,STAT1,POLR3D,IPO11,HSD17B8,GSTCD,GK2,GTSE1,GBP2,GIMAP6,IKZF4,GTF3C6,FAM117A,GLYAT,IFIT1B,IL1B,FCER2,HLA-DRA,HSF2BP,GGA3,ICOS,IMMT,HIBCH,GBP7,KCTD20,HLA-DRA,ICAM4,HMGB1,GPRC5A,HBB,FBXO16,ITGAX,IFNGR2,IL10RA,HOMER1,INHA,KDM7A,INPP5B,ITGA7,JTB,IL18,GPI,ITGAV,IFI44,HTATSF1,INSR,GMPPB,FAM98C,GPR37,HS3ST3B1,HERC1,FCF1,EP300,GNRHR,HAUS3,GIMAP4,HIBCH,GPR146,HLA-DRB1,GAB3,IFT57,GIMAP2,GALM,IFI6,HBB,,,,TRIM25,,
,VEGFC,,PLOD2,,,,,,UAP1,STAT2,POLR3F,KCND1,ITFG1,GTF2A1,GNL2,GVINP1,GBP6,GOLT1B,IL17RB,IARS1,FCHSD1,GM2A,IFITM5,INA,FCGRT,HLA-DRB1,HSF5,GGTA1,ID3,INPP5A,HLCS,GCNT7,KDM2B,HUNK,IFT22,HNRNPA1,GRAMD1C,HERC3,FIGLA,ITM2A,IGF1R,IL4,IFIT1,IPO4,KIF13B,IPO9,KCNH5,KCNK2,IL5,GPS1,ITK,IFIT2,HYDIN,INTS9,GPM6A,FAU,GSK3A,HSD17B2,HLCS,FIBP,EXOSC4,GPR174,HIPK3,GP5,HIPK3,GRHL3,HLCS,GALNT3,IGSF9B,GLB1L3,GATA3,IGF1R,HEATR9,,,,,,
,XRCC6,,PLSCR1,,,,,,USP22,STING1,POLR3G,KCNK5,ITFG2,GUCD1,GPBP1L1,H2AC6,GLCE,GPBP1L1,IL17RE,IFIH1,GABRR2,GNL1,IGF1R,INSYN2A,FH,HLA-DRB6,IDH3G,GMIP,IGFL1,INTS13,HNRNPR,GEM,LARS2,IL12B,IGFBPL1,HNRNPLL,GTF2H5,HIP1,FRY,ITM2C,IGFBP4,INTS4,IMPACT,ITGA3,KLF3,IRF2,KIF18B,KCTD10,INTS12,GPT2,JMJD1C,IL2RB,IFNAR1,IRF2,GPR183,FBLIM1,GTF3C6,HYPK,HMGCR,FOXD2,FBXO30,GPR4,HMGN5,GPR108,HJURP,GSG1,HNRNPA1,GFI1,IL4R,GLUD1,GCNT1,IL17RA,HIP1,,,,,,
,ZFP36L2,,PMAIP1,,,,,,XIAP,TANK,PPM1B,KIAA2012-AS1,ITGA6,GUSB,GPR158,HBP1,GNA13,HADHA,IL18R1,IFNG,GIMAP4,GORASP1,IGFBP7,KANK2,FIG4,HLA-E,IGFL1,GNPTG,IGHG1,IRGQ,IARS2,GINM1,MAK16,IL12RB2,IL1B,HRAS,HES2,IER3IP1,FSD1,ITPR1,IKBKE,IPO5,ISY1,ITGA7,KLRD1,ITGB1,KIF23,KIRREL2,ITGAM,GPX4,JMY,IMMT,IGLC7,ITGA6,GSTK1,FBXW9,HCFC1,IFT74,HSD17B1,FOXO3,FCER1G,GPR65,HNRNPA3,GPR25,HMGA2,HNRNPH1,IFT57,GFPT2,IL6R,GRAP,GFI1,INO80B,HNRNPUL1,,,,,,
,,,PML,,,,,,ZBTB20,TBK1,PQBP1,KLHL14,IVD,H1-2,GPR173,HPCAL4,GPR171,HMGB2,IL2RA,IL13,GLCCI1,GPAA1,IL13,KCNE1,FLVCR2,HRK,IL20RB,GRK3,IHH,ITPA,IDH3A,GJA3,MAPRE1,IL13RA2,IL4R,HSD17B1,HGF,IL17RB,FSD2,ITSN1,IL17F,ITGA1,JMY,JAKMIP1,LAX1,JAK1,KLHL22,KLHL12,ITGAV,GRK5,KBTBD7,INTS4,IGLL1,ITGB3,GUK1,FEM1C,HMGA2,IL12B,HSPBAP1,FUT11,FGD1,GPX4,IDH2,GPR63,HPSE,HPCAL1,IMMT,GLCCI1,IL6ST,GTPBP3,GFPT2,IQCA1,IGSF10,,,,,,
,,,POLR2B,,,,,,ZC3HAV1,TBKBP1,PTPN11,KRTAP2-4,KDM4A,HCFC1,GPR179,ID3,GPR84,HMGCR,INPP5K,IL15RA,GLRX,GPR88,IL17RD,KCNG2,FN3KRP,HSPA4L,KAAG1,GSTP1,IL12RB1,JADE2,IDI1,GPSM2,MARCHF6,IL23A,INF2,HTATSF1,HIF1A,IRF2BP2,FXR1,JADE2,IL17RE,ITGB1,KATNA1,KCNIP2,LCOR,KIF20B,LEF1,KMO,ITGB2,GSDMD,KDM2B,IQCE,IL15,KDELR1,HIGD1B,FGFR2,HMGXB4,IL4I1,IFIT1,HADHB,FIG4,GSTK1,ILF3,GPX4,IDH1,HPGD,IPO11,GYG1,INSL4,HBS1L,GIT2,JAK3,IGSF9B,,,,,,
,,,PPP3CA,,,,,,ZCCHC3,TRAF3,PTPN22,LCNL1,KLF12,HOXD8,GPR87,IL7R,GPRASP2,HNRNPD,INSC,IL2,GM2A,GRPR,IL1R2,KERA,GAB3,IFRD1,KATNAL2,GTF3C5,IL36RN,KIAA1958,IMP3,GTF3C3,MAST3,IL7R,IQCE,IBTK,HMGCR,JUP,GALNTL5,KAT5,IL1R1,KCNA7,KCNG3,LARGE1,LMBR1L,KNL1,LRP12,KRTAP5-1,JUN,GSDME,KRTAP5-3,IQGAP2,IL18,KIF18B,HIVEP3,FGG,HNRNPL,IRF1,IFTAP,HEPH,FKRP,HES1,IMP4,GULP1,IDI1,HRG,IPO5,HEATR5A,ITPKB,HMGN3,GLIPR2,KANSL1L,IL18RAP,,,,,,
,,,PPP5C,,,,,,,TREX1,PTPRS,LGALS12,LDAH,HTATIP2,GRAMD1B,ING4,GRAMD1B,HNRNPL,ITGAE,IL34,GMFG,GSX2,IL25,KIAA1328,GALNT1,IGF2BP3,KCNV1,GUF1,ITK,KIF18A,INTS7,GYPC,MAT2A,IRF9,IRF1,IER3IP1,HSPA12B,KANK2,GIPR,KAT6A,IL23R,KCNK6,KCNIP2,LHPP,LPCAT4,LAIR1,LRP5,L3MBTL3,LAG3,GSPT1,LANCL3,KIF11,IL1RL2,KIF23,HLA-DRB1,FGR,HOMEZ,IRS2,ILRUN,HTRA2,FRRS1,HEXA,ING2,H2AC25,ING2,HSD17B11,KAT7,HEG1,KCNJ5-AS1,IL6R,GNAO1,KCNQ1,IL2RB,,,,,,
,,,PSMB10,,,,,,,TRIM41,PYCARD,LGALS4,LINC00667,IAH1,GRB7,IPCEF1,GRHL1,HNRNPU,ITIH5,INO80,GPLD1,HAAO,IL33,KIF11,GAS2L3,IL12RB1,KCTD7,HDHD5,JAM2,KITLG,IPMK,HELZ2,MDC1,ITPR2,ITPRIP,INSR,HTRA2,KBTBD7,GNMT,KCNJ8,IL6R,KCNQ5,KDM5A,LHX2,LPIN2,LARS2,LRRC27,LEF1,LAMP1,HEATR5B,MAFG,KIF21B,ISYNA1,KIF2C,HMGA2,FIRRE,HYAL3,KCNK6,INAFM1,HUWE1,FSTL3,HEXB,KCMF1,H3C7,ITGB2,HSPH1,KIF20A,IFI6,KCNQ1,ITPKB,GNB1,KCNQ5,ILRUN,,,,,,
,,,PSMB8,,,,,,,TRIM56,QKI,LINC00479,LPP,ICOS,GRIA3,IRAG2,HAGH,HYLS1,ITM2C,ITIH3,GPR183,HAGHL,IMPACT,KIF14,GMPR2,IL1B,KEAP1,HENMT1,KARS1,KLHDC10,JKAMP,HERC6,MEGF9,JUNB,JDP2,IPO11,IFIT1B,KCNA1,GPR155,KCNK10,IMMP1L,KLRG1,KDM6B,LIG1,LRBA,LEPROTL1,LYSMD2,LHFPL6,LAMP2,HGH1,MAP3K7,KLF2,ITSN1,KPNA2,HMGCR,FNIP2,IFITM10,KIFAP3,INCENP,ICAM2,GABPB1,HLA-C,KCNK6,HCAR1,KCNK6,HVCN1,KLF9,ITGAV,KLF3-AS1,KCNMB4,GPR19,KIAA0040,IQGAP1,,,,,,
,,,PSMB9,,,,,,,TRIM6,RAB2B,LINC00635,LRBA,IL1RN,GSC,ITGB7,HBA2,ICOSLG,KAT2B,ITIH4,GSDMD,HCN2,ITGA1,KIR3DL1,GPX1,INHBA,KRT1,HNRNPUL1,KCNJ8,KPNB1,KIF20B,HOXC5,MEPCE,KCNJ10,JMJD6,IRF4,IL1A,KCNF1,GPR20,KLRG1,INF2,KLRK1,KLF4,LIPT2,LRRK1,LRRC1,MFHAS1,LSM14A,LEPROT,HK2,MAPK8IP3,KLHDC1,JCHAIN,KRT222,HMGN3,FOXD2,IL18BP,KREMEN1,INPP4A,IDH2,GAL3ST4,HLA-DOA,KIFAP3,HCST,KIAA0753,HYPK,KLHL30,ITPRIP,KLHL3,KCNN4,GPR68,KRT2,IRF4,,,,,,
,,,PSME1,,,,,,,TRIM65,RBX1,LINC00698,MAML2,INSM2,HES2,ITM2C,HFE,IFNAR1,KCND2,JAK2,GUCY1A1,HEPACAM2,KCNA3,KRBOX1,GRK3,IQCH,KRTAP19-1,HSD11B1,KCNMB1,LAMC3,KNTC1,HRCT1,METTL1,KCNN2,JUN,ITGA6,IL1B,KCNQ3,GPR22,KLRK1,INHA,KRT5,LAX1,LRRC49,MAPKBP1,LRRC61,MIR206,LY6D,LIPA,HS3ST1,MBTD1,KLHL42,JUN,KRT39,HOMER3,FUT11,ILKAP,KRT31,IPMK,IDH3A,GALC,HPS3,LAP3,HENMT1,KIF20B,IDS,LIN28A,KATNB1,LAMTOR5,KCNQ1,GRAMD4,LCE1C,ITGB1,,,,,,
,,,PTPN11,,,,,,,TTLL12,REL,LINC01949,MBTPS2,ISG20L2,HHAT,JMJD1C-AS1,IARS1,IL21R,KCNH2,KCNQ5,H2BC3,HIP1,KCNE5,LGSN,GSTP1,IQGAP2,KRTAP4-7,HTT,KIF13A,LATS2,LAIR1,HTR7,METTL24,KCTD7,KAT14,JUP,IL23A,KIF17,GREB1L,KMT2B,ITGA3,LIG1,LINC-PINT,LRRC75A,MCTP2,MAP2K1,MRPS5,MAN2A2,LMAN1,IFITM3,MIR155,LARS2,KBTBD2,LGALS1,HOXB5,FYTTD1,ING5,LAMC2,IRF9,IL15,GDI1,HSD17B11,LDHA,HES1,L2HGDH,IFI44L,MACC1,KCNAB1,LDHB,KIAA1586,GTDC1,LEF1,JOSD1,,,,,,
,,,RBBP4,,,,,,,TYK2,RELB,LINC03019,MDN1,ITGB2,HOXD4,KIAA0513,IFIH1,IL4R,KCNQ4,KLHDC2,HAL,HIRA,KCTD12,LILRP2,H2AZ2,IRAK1,L3MBTL3,IDH3G,KLK13,LCLAT1,LCLAT1,IFITM3,METTL3,KIF9,KCNE3,KAT14,IL6,KLF1,GRIK1,KSR1,ITGA7,LPCAT4,LMAN1L,LRRC8D,MED12L,MBLAC2,MYBL1,MBNL3,LMBRD2,IFRD2,MIR23B,LRRC8C,KBTBD7,LGR5,HPS4,GABRR2,INSR,LANCL3,ITGB3BP,ING3,GID8,IFFO2,LGR5,HEXB,LBR,IMMP1L,MALAT1,KLC2,LDLRAP1,KLF3-AS1,GZMK,LGMN,KDM5C,,,,,,
,,,RBMX,,,,,,,UBE2K,RIGI,LINC03103,MED13L,JAK1,HSF2BP,KLF3,IFIT1B,ILF2,KDSR,LACC1,HAPSTR1,HPS6,KDM6B,LINC00307,HAUS1,IRF1,LINC00339,IL17RA,KRT77,LINC01160,LPL,IFT172,MINDY1,KLRK1,KMT5C,KDM2B,IRAK2,KRT28,GUCY1B1,LAG3,JAKMIP1,LPIN2,LMBR1L,LTB4R,MFSD8,MCM2,NDRG2,MCM5,LRP1,IGF2BP2,MNT,MAN2A1,KCTD20,LIG4,HSPE1,GAPDHS,INTS11,LHCGR,ITPA,IPO11,GK,IGKC,LINC01160,HGD,LCMT1,KCNE1,MAPK13,KLF13,LEF1,KLHL3,HERPUD2,LINC01356,KLRD1,,,,,,
