"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000130939",5.40225642730088,5.51638494039945,5.80392916469116,4.57626528692095,5.86849337636805,5.18409492974903,5.32661647966982,5.58465330404537,5.03046154753139,5.51413819140542,5.65067413998148,5.40248577035912,5.21156421907226,5.25856856691007,5.49053688291001,4.99247997407867,5.11888447207709,5.38374266772276,5.77267832160451,5.51007176491626,5.42397812017054
"ENSG00000054523",5.49744060134481,5.00987956180393,5.75753519538514,4.91045961363301,4.89453165654137,5.32609197509598,4.89808531445927,4.77033198320189,5.95953918179801,4.90874404460738,4.89261695539442,4.76651844354466,5.23137372364446,5.42199107973184,5.24415489655615,5.2927070819717,4.99604742674322,5.0758442375109,5.38744892718079,5.10563159198784,5.73912431324825
"ENSG00000142657",7.43310321060348,6.75750115598492,7.02981033637985,5.59239591444505,7.32571636742149,7.80690110503108,7.03707625466271,5.6390833284079,7.48986450553159,5.99039316392908,6.17633319055412,7.43176442417542,6.47436505212676,6.77898397847346,7.1316666506039,7.18346527285571,6.46393745323227,6.27426414454838,6.64481330098079,7.42468443551236,6.82003671217196
"ENSG00000160049",5.35864353268252,5.60445589004358,5.68244782875891,5.82639287487541,5.60405256645049,5.28272511903424,5.62560329730744,5.56170112634232,4.75341716370741,5.81198197723284,5.57102548875768,5.144583396732,5.88080666196051,5.52528397544734,5.37593832900336,5.52580960131831,5.54287377213116,5.26701416805247,5.72408667267271,5.52721213444879,5.58604333069043
"ENSG00000120948",6.75806235036332,6.83744206017967,6.86335807134796,7.49810346067628,6.78407012196981,6.99556728278307,7.16285249526921,7.17460031360354,6.36539751372875,7.35492341431816,6.91458011689543,7.21492152829564,7.06926382567507,6.84034969784854,6.65452738850904,6.92292988794354,7.06513138049072,6.9972149507505,6.78818151236152,6.98308985278052,7.30418705030392
"ENSG00000116649",5.76258832518391,6.28237928089447,5.88274728912803,4.92193029865308,6.3642893759552,5.73180569674625,5.01972797437121,6.33755497159041,6.65302992388958,5.88407728662225,5.49416267678334,5.40125766242854,5.61741796337967,6.11765727208883,6.33800856495779,5.96252362846125,6.19646040387871,5.46380504955855,6.01061971149758,5.92680830279458,6.27932455982223
"ENSG00000171824",6.21601953528644,5.90362193360109,5.88326263004147,6.17411183963529,6.01832383403975,6.24042164194164,6.13217753004435,6.12951732940923,5.58983221572512,6.11893653225867,5.87789226828673,6.04433636838195,6.17611442521767,6.38767919169612,6.23541254567025,6.2442353038665,5.30294973517888,6.02828962465679,5.84213337182345,6.25402989189106,6.03645775032828
"ENSG00000198793",5.23785263677089,5.35787710300401,5.6365980959393,5.44838269176135,5.6574117412311,5.22026760557062,5.27673333300242,6.01641405131753,5.4422844871309,6.21314500420226,6.0800987908255,5.65507733924199,5.13909996706564,5.52036368034656,5.7845004931716,5.03978809204329,5.83876036405139,5.41364677803535,5.56892065908459,5.53756559363152,5.52905145808575
"ENSG00000120942",4.81458216956475,5.48390008349451,5.74152049436124,4.59350569608481,5.62888106783262,4.26690170608757,5.35928348259766,5.62558318980118,4.41696894364386,5.46751244774294,5.60630739745022,5.34265013880211,4.79559031345484,4.67820756580364,5.38415065428939,4.8270852239208,5.13532184309716,5.39172470379798,5.24048148495403,5.33132028229373,4.84090346929048
"ENSG00000132879",3.75529752627424,4.50094014792303,4.47129078474354,3.86456862377484,4.38371254942379,3.34454484167545,3.58643685427926,4.60866978566612,4.15982143108809,4.10119902538219,3.67571918587068,3.84491277362841,4.21102392601844,4.17765699592579,4.03577537160231,4.30026985757829,3.98012916305537,4.38639002968561,3.62759566788512,4.81783292666018,3.88107021662842
"ENSG00000116670",5.09462466478449,4.97189124559468,5.4333862586058,4.88386787307401,5.18634288234487,5.06106979147289,5.14127547516646,5.34313489289394,5.52977018695973,5.10139888585522,5.02294063100876,3.82642822034123,5.34351856725258,5.215966044727,5.52387810128236,5.64247119488327,5.35944906975751,4.96779025936786,5.24145268889954,5.85071762479994,5.10629345156726
"ENSG00000177674",6.89775022706659,6.50437847260091,7.0413112260136,5.59507659046361,6.92967998563813,7.1396245570824,6.44999314698813,5.93824565313933,7.49164743299608,6.24954263080132,6.18937884094981,6.53762052537911,6.21207128179117,6.92830897535619,7.23050656671959,6.93636660202741,6.17665683800605,6.50473583690976,6.42251927020146,6.86660192016086,6.86637554384763
"ENSG00000177000",4.97086496192382,5.91794652535418,5.81094405683977,4.47884337721513,5.73650241472295,5.18387216726133,5.15393038369939,5.93955407702398,5.80658995495942,6.0027587969282,5.53303521166062,5.24635179597743,5.60246400984008,5.92728891442042,5.26183766047533,5.55995729562496,5.63500291913856,5.65840899445888,5.73072400189616,5.60478870559843,4.7696198275517
