"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000171824",6.88402181141217,6.54612534465034,6.5504671523339,6.87403075178027,6.71840087302646,6.88787191567177,6.82386828732981,6.78494892865781,6.25526765862849,6.81463111968905,5.15796199725638,5.36146455985876,5.55104811038355,5.80764931528605,5.6891090342513,5.53297205563311,4.73931274469396,5.4780593496482,5.28110400610905,5.68541633386594,5.41202414881436
"ENSG00000198793",5.60788595758564,5.72007620690171,6.01396614056939,5.83106716802826,6.05744298877767,5.58631357482226,5.65376009814795,6.39098461064414,5.82155711231592,6.59371793055529,5.73307671202119,5.2726552929009,4.80007565822346,5.18249772444919,5.45373097132037,4.67816997117304,5.50713930256493,5.08439550116193,5.22338850825276,5.20809455633275,5.19384397876482
"ENSG00000120942",5.06747888835381,5.73833841329444,6.00795490253553,4.84953618985952,5.91568678014538,4.52518221479196,5.6102416349813,5.89418797386653,4.68786709163795,5.72235027218019,5.42589520250301,5.07673508292565,4.57180667055035,4.42913769203232,5.12723014664319,4.61543421582508,4.88741138368309,5.13989061375363,4.96623066875564,5.09025806603889,4.62352825400807
"ENSG00000132879",3.6618736042178,4.41287739193062,4.38019746207358,3.76524604515186,4.28929268942593,3.25610600217033,3.48795120517787,4.52028560386539,4.06979861688985,4.00253243654397,3.79117966658476,3.93923155917571,4.30050464873295,4.25405098547423,4.10414653353015,4.40898333835765,4.05342133512202,4.45636427854888,3.69614150538789,4.89322121897934,3.97145155742838
"ENSG00000116670",5.8818220218512,5.76827091937127,6.26814193811839,5.67731544945042,6.08761246841628,5.87018025113279,5.91816784539044,6.18724147678385,6.38043038416841,5.89129322804695,4.49744846352804,2.99581508754208,4.65197701923433,4.42913769203232,4.70453907482091,5.00622416885725,4.57425349842346,4.1668576613539,4.36356616630102,5.09025806603889,4.43711512977719
"ENSG00000177674",7.96210144813499,7.53485084451038,8.11273510578426,6.7048862183261,8.05825937758049,8.17916623572596,7.54551256071435,6.99490691181914,8.563347479184,7.35286663039094,5.09784100481881,5.44512248890567,5.22388336713004,5.98635520227057,6.32985931315821,5.83782663716153,5.25777983362821,5.60179471807045,5.4913217134994,5.94506015049896,5.88291488282672
"ENSG00000177000",4.04406222392264,5.03196348901251,4.89197561619078,3.50340840010083,4.77577876410403,4.29198303849893,4.18895992156767,5.0401412765778,4.89257136472632,5.03338240120522,6.57667515467862,6.19019313270893,6.47594665514283,6.71770718997325,5.99544027408765,6.57479223132773,6.40022409864842,6.4006548459626,6.47904338372096,6.38115926530563,5.64522332510739
"ENSG00000011021",4.55179921281797,4.52465713571719,4.69653009406743,4.07635838312001,4.54053472769998,5.0884496444138,4.51361608857122,4.54763609201035,4.95046504457449,5.06159242091683,3.45014274874969,3.38283821065132,3.3494142492139,3.20674527069587,3.54226764592203,3.37150863293899,3.61732222031535,3.93553211524744,3.69614150538789,4.17952540413598,2.38648905670722
"ENSG00000116685",6.55087647851028,6.42608149188447,6.33849134694279,5.23821910956336,6.9991162854028,6.49581613033971,5.06301524483279,6.75005503995042,6.95862664492446,5.88002211571193,5.91829158448809,5.95358685215278,6.38503815894462,5.74279817093608,5.83645075032649,6.08936540415749,6.29804370384194,6.35448466452967,5.4913217134994,5.68541633386594,6.20849075472923
"ENSG00000083444",5.76254839748118,6.17960064215312,6.13657802137239,4.56316314262125,6.86495344908575,5.89038167862578,5.18211708641081,4.89152207528062,6.81497900954129,6.26331303725298,3.79117966658476,3.68769279217975,3.3494142492139,4.34424879444581,4.19434434250172,4.7960064614669,4.57425349842346,4.83823491389253,4.13224062019457,3.23610893250235,4.9366861392677
"ENSG00000116688",5.96452876881003,7.49184368361058,6.36067490380876,5.68049319311601,7.07852038431261,5.81135719759251,6.40516260646411,6.56391253626565,6.45617151789767,6.84624989020654,5.95264308927887,5.44512248890567,5.95031829380408,5.60363542326446,5.9181345479202,5.49862055084233,5.75867806956089,5.4780593496482,5.63104647716601,6.1055248226922,5.5098714722125
