"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000120948",6.95075126273322,6.98498165418839,7.01011790756277,7.73296666172058,6.89218475523751,7.13722005970091,7.39344846967468,7.27794927786033,6.48679521094892,7.58974525823485,6.75244348195335,7.4416850315199,7.22312060098472,7.15259673871371,7.05430549488213,6.89752417923516,7.40530177622681,7.36990973528539,7.23505700562699,7.28661403169228,7.43044555421114
"ENSG00000116649",5.88605273939925,6.45646600474185,6.0754939164148,5.00981368048827,6.58092014382155,5.91587553747782,5.08791481303798,6.54324260123426,6.86330178820654,5.97573949350062,6.17314973131889,5.63732015206811,5.94301268179199,6.24479043692346,6.37765426446912,6.49018107174632,6.30783596679119,5.53145359594005,6.00109983265762,6.07469494158534,6.62857269716995
"ENSG00000171824",7.04303050765234,6.70335002947727,6.71560692324306,7.03996587727095,6.87303062791885,7.04636269819529,6.97859415813538,6.93218229060463,6.41442996250848,6.98226619410345,5.37846863929639,5.59488488574771,5.78475059787526,6.03833955945603,5.92812838880498,5.76002065548523,4.97813052131211,5.71489973703598,5.52377805512443,5.92066131291292,5.64128374891951
"ENSG00000198793",5.76689465382581,5.87730089172864,6.17910591147855,5.99700229351894,6.21207274367006,5.74480435734577,5.80848596895352,6.53821797259096,5.98071941619591,6.76135300496969,5.9535833540612,5.50607561878986,5.03377814571517,5.41318796861918,5.69275032587406,4.90521857102516,5.74595707918307,5.3212358885497,5.46606255726815,5.44333953537973,5.42310357886997
"ENSG00000120942",5.22648758459398,5.89556309812137,6.17309467344469,5.0154713153502,6.07031653503777,4.68367299731547,5.76496750578687,6.04142133581335,4.84702939551794,5.88998534659459,5.64640184454303,5.3101554088146,4.80550915804205,4.6598279362023,5.36624950119687,4.8424828156772,5.12622916030124,5.37673100114141,5.20890471777102,5.32550304508587,4.85278785411322
"ENSG00000132879",3.82088230045797,4.57010207675754,4.54533723298275,3.93118117064254,4.44392244431832,3.41459678469385,3.64267707598344,4.66751896581221,4.22896092076984,4.17016751095837,4.01168630862477,4.17265188506466,4.53420713622466,4.48474122964421,4.34316588808383,4.63603193820978,4.29223911174017,4.69320466593666,3.93881555440328,5.12846619802632,4.20071115753352
"ENSG00000116670",6.04083071809137,5.9254956041982,6.43328170902756,5.8432505749411,6.24224222330867,6.0286710336563,6.07289371619601,6.33447483873067,6.53959268804841,6.05892830246135,4.71795510556806,3.22923541343103,4.88567950672604,4.6598279362023,4.94355842937459,5.23327276870937,4.81307127504161,4.40369804874168,4.60624021531641,5.32550304508587,4.66637472988234
"ENSG00000177674",8.12111014437516,7.69207552933731,8.27787487669342,6.87082134381677,8.21288913247288,8.33765701824947,7.70023843151992,7.14214027376596,8.72250978306399,7.52050170480534,5.31834764685882,5.67854281479462,5.45758585462175,6.21704544644056,6.56887866771189,6.06487523701365,5.49659761024636,5.83863510545823,5.73399576251478,6.18030512954594,6.11217448293187
"ENSG00000177000",4.20307092016281,5.18918817383943,5.05711538709994,3.66934352559151,4.93040851899642,4.45047382102244,4.34368579237324,5.18737463852462,5.05173366860632,5.20101747561963,6.79718179671864,6.42361345859788,6.70964914263454,6.94839743414324,6.23445962864133,6.80184083117986,6.63904187526656,6.63749523335037,6.72171743273634,6.61640424435261,5.87448292521254
"ENSG00000011021",4.71080790905814,4.68188182054412,4.86166986497659,4.24229350861068,4.69516448259237,5.24694042693731,4.66834195937679,4.69486945395717,5.10962734845448,5.22922749533123,3.6706493907897,3.61625853654028,3.58311673670561,3.43743551486586,3.78128700047571,3.59855723279111,3.8561399969335,4.17237250263522,3.93881555440328,4.41477038318296,2.61574865681237
