"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000248333",4.78999413003784,4.91420170791049,5.74103250816088,5.34316914108151,4.96932723569021,4.87186259383374,5.56629336030915,5.45079996070337,5.40801565570847,5.36781125633768,5.31773340448975,5.39361126608941,5.14022922017732,4.95150243497858,5.1918010551131,5.4698505598221,5.08732587398659,5.20875458947736,5.64214016638367,5.05954054156365,5.16866620872859
"ENSG00000189339",5.67310239466758,6.21081497903862,6.09621637068161,5.99115643506822,6.15741965126426,5.65069806866031,6.01235758317022,6.3540525329087,5.16950915677998,6.60286915440252,6.26492225675373,5.75042552161874,6.34105632772306,5.54602868725179,6.59707233121062,5.702684562676,5.73828940504553,6.10660464624609,6.09553049680915,6.20191433755211,5.58156573344425
"ENSG00000008130",5.35959026500011,5.79672749286509,5.95212538347546,5.41108334413492,5.92873517840056,5.43398443759762,6.21966089692937,5.63682786069508,5.03096649772956,5.63382280164504,5.07428889287394,5.8655628414908,5.688365030503,6.29525479084344,5.93817813717131,5.82550736164158,4.83024686695638,5.09478505139578,5.37573529574742,6.10778297414745,5.95159331311038
"ENSG00000078369",7.74122735794455,7.13269624358894,7.33012442885904,7.18580802181194,7.28701593102078,7.88819355840259,6.77193663299365,7.35913245249643,7.48058100363284,6.67657664751632,7.52193499438566,7.51436042955099,7.04303465033296,7.3454266381596,7.2117264042746,7.21011234886049,7.17563226355841,7.35285761136217,7.18926747852411,7.05150988259229,7.52017250004623
"ENSG00000162585",4.23382713854451,4.19441787679883,4.6570590515506,4.60482840060915,4.26342622538875,4.17023242346847,4.5706623590377,5.08568241128084,4.45926505496346,4.88040321742452,4.68031422021116,4.52267818544006,4.25829470352292,4.39542430180179,4.45008355813672,4.3670591936123,4.72277755955767,4.21157757061904,4.84224975480569,4.42262087067268,4.71925238301265
"ENSG00000157933",3.90330837017941,4.39940672890649,4.20953817658283,4.74306834526257,4.38381236463808,4.48494806113969,4.27727376336307,4.88037911799306,4.49558147226226,4.80905367131744,4.44871078471197,4.33638233801093,4.24906864286914,4.39591261440504,4.95556416906295,4.40836232289885,4.66710295774371,4.60791610984621,4.52389497746783,4.38452724171094,4.04416947167623
"ENSG00000157916",5.7799923206381,6.13705664947439,6.12330253086823,6.45131434491046,6.07869861852138,6.19456216363508,6.18001742436918,6.45415024469107,6.19861898729403,6.13296933180465,6.35624745299373,5.9922701577063,6.38353106449878,5.94148723176029,5.78932963646351,6.34625818994593,6.33177334257037,5.99671711059779,5.88172742316376,6.35285841340875,6.57705331857797
"ENSG00000157873",2.69092462589287,2.81521486701025,2.77093104398704,2.63646217321164,2.34644727626285,2.46347160899527,2.61349512878505,2.81469698524569,2.8589957260881,2.93092227169247,4.28516050691447,3.03814007052177,1.4318520156273,2.92252966830591,2.76332265828647,2.69791021555232,1.54448385794477,2.97456821094474,3.32605020651389,1.49515794055026,3.1127767347755
"ENSG00000162591",4.46016641982967,4.54205306487671,4.69929272506698,3.64358307477938,4.51925484839748,3.56800425970747,3.5283023365815,4.8780425303166,1.89069342867425,4.68295462179029,2.66844393624003,4.28028563397435,4.29497315179944,4.0452964971805,5.28549550720742,3.11635735784866,3.33767448087749,4.30833433367577,3.48560113997977,5.199617070114,4.42325359018537
"ENSG00000158109",5.3648409804151,5.72776989250886,5.42342630796184,5.67602230904286,5.61506246815454,5.34261995365202,5.49659434304555,5.87483767190742,5.24580712454515,5.46336739393746,5.95283298551271,5.47218126908377,5.20100576426602,5.58303749902257,5.27716738673245,5.78710833292029,5.44090845341101,5.6450122722328,5.45026731339575,5.54508638206676,5.4178790983654
"ENSG00000116213",4.59151270268741,5.03298778751012,4.75427312191213,4.94356425155483,4.69466066090137,4.38057541373628,4.93384959343301,4.97874252551698,4.39869592127015,5.25609243763739,4.71121298462905,4.25813675544761,4.96307358109699,5.705861773518,5.43955279618854,4.31106923699144,5.69214336576076,4.31688600167891,4.01695334624738,5.04692646285317,4.31568673784803
"ENSG00000293478",3.98250932570866,3.58206276433113,3.03238934479497,3.02752230550058,3.41939074279211,3.86314960067352,3.77202363752629,2.72804622276927,3.51128416734515,3.85283703959816,3.82469428073481,3.6507875574164,4.47212683319725,2.86958196541261,3.79662421340783,3.58627713899494,3.83180941939594,2.61599976444865,2.3627904393114,4.15850424341504,3.12646078595344
"ENSG00000130764",5.57812544315678,6.16167828326604,6.15696251546094,6.19386561720659,5.97748259480792,5.77698286702409,6.10909169730756,5.84239791321198,5.80247481947175,6.11104863925855,6.17746412325941,5.66757606802791,6.43039213128131,5.88357963554588,5.93034335457218,6.02657570568736,5.7739812305903,6.04320589245134,5.81809420836091,6.10641762100919,5.87535567571186
"ENSG00000116198",6.09467158573897,6.13588072403978,5.89303450759065,6.11925640946935,5.90341562688042,5.35019756513755,5.66766170822972,5.63151956696617,5.7139511219076,6.13089446588281,5.5485338761884,5.76164547779393,5.9713162644841,5.88573420944574,5.83847515832185,6.20930843052053,6.08014299177246,5.6030988972923,6.0406435227334,5.58747456588753,5.96041080990589
"ENSG00000169598",4.38280866096286,4.20641514601076,3.46474418793185,3.7027219711078,4.56560247517633,4.12596535337176,3.61098706296241,3.44955236938419,3.25043755048398,3.77702962384312,4.03892877197059,3.30660542532996,3.93263332054189,3.03840442770952,3.73547831893814,4.20372362451492,4.00777670514379,4.58603003052034,3.92401797023557,4.03982288041233,3.67753282604446
"ENSG00000198912",5.25416104381739,5.06006567887528,5.0201543183239,4.94149785578636,4.46935424383044,4.651827201576,5.18333635148525,4.30315806196128,5.43374647766266,4.58700801700283,5.14325519971032,4.59559305805291,5.20181042826004,4.84164916881417,4.3156315896633,5.45379655581416,5.36391587811493,5.09958569526209,4.43564823050079,4.88448674818352,4.49612243604372
"ENSG00000069424",6.27670427141871,6.94977021747642,6.85431500503428,7.0660651768653,6.89326219089467,6.68049943700467,6.91467829989603,7.18864472024702,6.55930371013705,7.33739020672086,6.86254186862068,6.79737874292054,7.12508204105977,6.88125458057195,6.61457140547038,6.70350357544209,6.94640726477405,6.82833326536978,6.89735090250929,6.74457461309671,7.20234084413457
"ENSG00000116251",6.6842808369143,5.94542021171706,6.63145867553759,6.01621664317385,6.33864159079264,6.29593215335805,6.34522085208417,6.27873915458855,6.14826763998522,6.47590903179948,6.74774219441741,6.51844784242477,6.15385292409016,5.96644581007968,6.57813334895376,6.54371613259382,5.90574967846798,6.0438451581903,6.61683053964467,6.07585604482921,6.30492563266269
"ENSG00000116237",3.95184661929773,4.67482820834005,4.40221033742001,4.39658828066006,4.64367096649817,3.93648839311851,4.47232296376492,4.86737700204176,3.52226319297336,4.73123009542302,4.19572313311335,4.35453695357238,4.54527462620505,5.00803359298619,4.58181692109185,4.49004383275323,4.1903142671798,4.33946959745607,4.25947011514654,3.58115178288346,4.39584166466412
"ENSG00000215788",3.2606854339071,3.70884196112548,3.79064345965444,3.7627001507113,3.5537813747837,2.82681545798283,3.76956959873295,4.42087803217321,2.40569230359013,4.10116797793456,1.82954871890891,1.84444643229092,4.60088886062453,3.29284638951357,3.131922144958,4.28235617340638,3.49557463902272,4.91862941671908,3.7130979162215,4.6589447560177,3.46708441168751
"ENSG00000162408",5.96973429476494,5.50169980860097,5.67661597834444,5.82719482173714,5.83727012678344,5.52383981331608,5.91620658773736,5.63196577634801,5.97075777993553,6.09425152037545,5.28125008234963,5.73510322794631,5.48617549006314,5.81688206053002,5.88073984895263,5.88933670534651,5.80484112972699,5.85603015622958,5.78446095435913,6.29357570563936,5.91851690998589
"ENSG00000204859",4.06578644887628,4.27115428549659,4.11752743336966,3.80844792141205,4.01931462880854,4.18157129712864,4.31814727105403,4.09049929238224,3.46394392730026,4.79183059507101,4.20219480317703,3.01204501408957,3.91766232023052,2.91146231905855,4.99668898087523,4.62906636130595,3.49443654091188,4.46028793492809,4.8742596226717,4.53509238656391,4.24383216072621
"ENSG00000162413",4.44888998329596,4.66481292497006,4.71670109516827,4.67759648370751,4.87042292336533,4.7518639013472,4.20406284414625,5.14043887008884,3.40767081662691,4.91703304824437,4.54136514450448,3.45062141394454,4.85235077050743,4.43813222611474,4.57747720004594,5.1410285564422,4.30080966218355,4.65884303334575,4.68052611527277,4.93020819657164,4.89039737269381
"ENSG00000041988",3.60050516403572,4.14420952163929,4.49121699386203,4.56078373606958,4.17134201996362,3.73324948136959,3.79659853174214,4.83900501191996,3.63513614547648,4.75237544685277,4.49864773008562,4.40711192797083,4.48941844780503,4.26664465848287,4.11833433594346,3.85838304243572,4.39983422852874,3.69070989503912,4.40637389172742,3.61474706058397,4.10415106335216
"ENSG00000007923",4.3904218937952,4.03946268767482,4.44248041506077,4.09852427683761,4.34855719985617,4.08422822120732,4.28408506403126,4.1734363264889,4.02903597819179,4.63335350561535,4.25357976057917,4.35271298082358,3.96748319521713,4.52356138262564,4.6192296653068,3.8846905117598,4.25932008217828,4.10130762818618,4.34665641537673,4.88564006863683,3.55803853468883
"ENSG00000171735",5.28356593957416,5.56117321847282,4.69781089587916,4.82580906428436,4.82080994576942,5.45948247537198,5.16179586345354,4.57830611302004,5.49756072553344,4.66006397003503,5.08497798102719,5.3091491448469,4.91980631135823,5.04512576633253,4.56662129745045,5.15622375820492,4.86803386928357,5.16806517058231,4.9781471025567,5.07130609024355,5.42355371220943
"ENSG00000049245",6.64068486598049,5.71630667800939,6.11412696134859,5.64657920032782,6.23013297286772,6.57477365384476,6.30812526705314,5.30057012568613,6.63116408112315,5.38040945770379,6.08780576280099,6.22202488213886,6.06515087951488,5.92848542562285,6.03173746090975,6.08546031542155,5.97040280884605,6.22790672184208,5.8512808511294,5.66220602979627,6.50816526661888
"ENSG00000049247",3.54961982528467,3.91264952475725,3.9291170023105,3.78905354516877,1.01149883429882,2.88642012549121,2.5117677534324,3.61993858186414,5.21229749858522,3.77387243026696,3.72073770108699,4.09899548557397,3.63285861627909,4.51287862918091,4.07444295699557,3.68826138834853,4.46213538783268,4.36368975904908,4.06217808558282,0.319643987208183,0.300973804253583
"ENSG00000116288",7.08369316762383,7.2498359018342,7.26850991487024,7.3819737746161,7.10055793208276,7.33779988229411,7.25406004741377,7.18759477148237,7.63006268238175,7.08172488937125,7.39583875676924,7.56133001000186,7.30765665509107,7.19132699401926,7.53398023511582,7.21422993693718,6.86856534724849,7.38375873189181,6.91880145672038,7.02846390262546,7.43497184279854
"ENSG00000142599",5.95187295269262,5.91915091352046,6.5079402551464,6.02659768197732,5.85893959569988,6.19774375602359,6.06598909966535,6.53935200774014,5.97773006037526,6.05956793313328,6.07659613168654,6.14187231314893,6.2507566460282,5.90327399446076,6.08694558165631,6.17257914230582,6.02855841174362,6.36185549824202,6.207241671162,6.15883931273915,5.8008917296522
"ENSG00000074800",9.04783812275324,8.86712258706461,8.99058006799749,8.94113223123951,9.0504010876454,9.21942959672753,8.96924410950744,8.88112215208463,9.05142105720099,8.5539735529897,9.15337358847168,8.90192735062971,8.88954848597882,9.13738285010416,8.77589181208121,9.12224940788444,8.764009954802,8.87465979285327,8.73227750872193,9.01633642070644,9.2006387538757
"ENSG00000049239",5.45817863567348,5.38420369582136,6.19321914981853,5.90731556945292,5.9337122116972,5.58922167678025,5.53486028953531,5.85808766822895,5.42298444916721,6.05995399592059,5.95868846179904,5.87708407959005,5.62653998165631,5.70280172774468,5.86370473714132,5.68321915129776,5.76916358142553,5.92307020315291,5.51256148772099,5.02928202715751,6.16563051091412
"ENSG00000171612",3.62884514152591,3.07587808084556,3.00160469119442,3.04322852816098,3.21684477601212,3.51127127115999,2.75441002374505,2.08868612249365,3.47670644629321,2.82839347143368,3.25014360891334,2.21465655352614,2.80201836063406,4.25750084505179,4.35651479589981,2.48362698358273,1.67375618962672,3.13011167968939,3.65900189081502,4.16724944715075,1.7049782636939
"ENSG00000171608",7.607031712608,8.07625934948702,7.86195617725961,8.10388246797671,7.87820701371242,7.22402891025256,8.15112160048676,8.22813947708038,7.59276422375276,8.30180963412027,7.97409647938324,7.84959754458486,7.94567784748308,7.9660058213672,7.81268155900201,8.1040712996651,8.15039557723382,7.64563474761292,7.85876901376455,7.73711467418464,7.87376904262669
"ENSG00000171603",6.81582737702401,6.42913228845924,6.87049210609695,6.53584890615064,6.39736214562376,5.99121236376196,6.56137578386111,7.15416452061845,6.18731429902697,6.52862783025044,6.38177652075993,6.56125919454841,6.46199979741799,6.45364781242915,6.31183229894081,6.78057148063357,6.65672357219142,6.48937238508316,6.71002465145231,6.97495625930152,6.19743282753007
"ENSG00000178585",3.62647595062616,3.4236067838577,3.68606418891204,3.82344290640197,3.94249956899691,4.0216745121056,3.82731230904132,3.75109576283506,4.04794442812402,3.6561019623582,3.03007882310468,4.15651989351499,4.5129005846177,3.97427556895147,2.67370901568589,4.03539046442411,3.990563219061,3.94567469624145,3.43185291126199,3.53211714471495,4.31906080442551
"ENSG00000162441",5.30814954330739,4.99891121116704,5.35493771162246,4.75519723623733,5.06180031390179,5.08024490196324,5.13249767536283,4.97517018586384,4.72415988701521,5.20287442969427,5.18372712942578,4.98437381429433,5.20230361611311,5.03213021512657,4.70302460390613,4.74839382942978,5.46252101961214,5.07765444469224,4.94012436512037,4.99408507410109,5.34792595036876
"ENSG00000162444",5.50679572304124,3.97918603305487,5.45540916464518,3.89180183284117,5.02030186280997,6.45409488196347,5.3539359101573,2.9130628378177,5.97567210542062,3.85616047667065,4.78403981909303,5.05486032592258,4.17023204323421,5.19874345019668,5.40060428580549,4.71493067355063,4.39682243585946,4.87336347116357,4.65180015658038,5.07554236894753,4.98684229488373
"ENSG00000130939",5.53021983385832,5.41175198206901,5.7051230461347,4.95565464085787,5.64941399685361,5.34426512245704,5.54658309215388,5.47626974564126,4.74852842297175,5.45539785036902,5.64382106169322,5.51719457252342,5.18865956733246,5.24251833642631,5.47093604935878,4.96416934306852,5.09882332676649,5.40464060229198,5.79698576408501,5.46766375845998,5.40433843251166
"ENSG00000054523",5.58600584607898,4.93512554631477,5.68887971605472,5.17373607978927,4.74400965832575,5.43544658828987,5.0500226731305,4.69888951158902,5.76607816440875,4.86991656479907,4.88891280398536,4.83936295791581,5.21648255595326,5.41158154935368,5.23152760531544,5.27094394374608,4.98323189283097,5.08908271688882,5.40451723263305,5.0763447135814,5.72599948440044
"ENSG00000142657",7.53855436728334,6.61990042736279,6.92490023065415,5.93944244462677,7.12795477977699,7.93309629271463,7.21866027496961,5.57805266870575,7.23840136002728,5.93492254166866,6.26007504402081,7.47042414384243,6.48831349262563,6.76770306213372,7.10588235509476,7.18382999106379,6.44984056382924,6.26410111337372,6.64485591230294,7.38240621726556,6.83484267428966
"ENSG00000160049",5.29877421342483,5.68452285192464,5.74112166946034,5.63147881589875,5.71228385209398,5.21875769063838,5.52185030962797,5.59049102317058,4.88885604955257,5.83274789754916,5.5535848642549,5.13816058568002,5.87759997508598,5.52365057617062,5.37544486846887,5.55010533756716,5.54042977338274,5.26458939952407,5.70768021032405,5.54474098248904,5.58522796136124
"ENSG00000120948",6.62148676882227,6.98100420185821,6.97512299592636,7.06223904072722,7.01511455961809,6.78225299806919,6.9481814005474,7.24523773191944,6.68180742744306,7.47733987071902,6.56330709843065,7.11265252935785,7.01916870196922,6.93253016546264,6.8225932743664,6.74491789037264,7.17789181198658,7.10659638456364,6.94487430443004,7.10213846558984,7.23229665391449
"ENSG00000116649",6.09558127895162,5.95040957806401,5.61253448454526,5.95398699465949,5.80112639377304,6.18396462621023,5.5683006547725,6.13317718176869,5.90966033787337,5.67660876743736,5.89109289626809,5.62468048397179,5.65157510230742,5.99895240536196,6.13079870866526,6.10635436375932,6.05203750740681,5.36142927718378,5.87249760853771,5.73501123973157,6.33839632743618
"ENSG00000171824",6.13641405212146,5.96495201714178,5.941467360687,5.93489262562514,6.15213156744102,6.11934539780138,6.00274006071989,6.19308338515318,5.77083249678105,6.18170194218721,5.76140745609536,5.95432140462592,6.17003897271954,6.4295013956249,6.3061147456059,6.1794277189237,5.35467464165252,6.05898231054651,5.89584196111035,6.30830800378805,6.01957598262888
"ENSG00000198793",5.30517525137281,5.28685431931631,5.58109439025955,5.65239148806358,5.54646779445079,5.29000067662115,5.3930282557114,5.97858017411451,5.30354187354336,6.19929197189638,6.05090404318997,5.67251445625133,5.12777286361928,5.52505861271602,5.79586289288227,4.99035358390472,5.84550474347507,5.42963059861289,5.60222793512022,5.52342217586326,5.51416186452871
"ENSG00000120942",4.92741504402847,5.36583079730203,5.64570937049848,4.94212365511117,5.43435711466349,4.40100487780665,5.55197915631322,5.55317530005106,4.16835153708943,5.41974229241531,5.63684496514135,5.40068719286999,4.79043172389737,4.66655547976745,5.36578255887015,4.80372521225665,5.12152512175578,5.39527887679747,5.25447957927542,5.29103236455496,4.83635013789962
"ENSG00000132879",3.95134253457848,4.31443264823115,4.31151539827196,4.4583693397668,4.0481250668663,3.57797628685641,3.92315896120317,4.46708342779417,3.73127874777121,4.02179257887496,3.67764738216585,3.97088850654926,4.18679738308658,4.16163705530174,4.01611536792195,4.24110800653883,3.96095821587036,4.41125662227278,3.67048793037122,4.75520377105898,3.857682453417
"ENSG00000116670",5.22992378875157,4.8203872305961,5.3218884115468,5.30773397686149,4.96596529199422,5.23318120941938,5.36208353357834,5.28608538538711,5.24059235904944,5.03146423682963,5.18744313814977,3.86897809917627,5.363496465132,5.17370019858963,5.44829342647655,5.68232588572657,5.3096627427115,4.91863068367915,5.18920902631364,5.77408718455444,5.13253573611579
"ENSG00000177674",7.08308665006697,6.29569819442792,6.87349312283462,6.1668528621561,6.60130316614497,7.31731390393446,6.78156543458175,5.81381001186434,7.08977334451651,6.22068109478383,6.01375483615685,6.59102292021707,6.16811703656667,6.97244534856213,7.31455783170223,6.73954758035713,6.23183643551568,6.59381780903061,6.57902959488832,6.85470295055975,6.80598199527122
"ENSG00000177000",5.24445018368686,5.67460322439347,5.59634842467915,5.30724957281307,5.27148916958309,5.5477847440702,5.61271916092588,5.73686374461883,5.19790950923061,5.84683811305817,5.7156395539613,5.4728736059511,5.59519942973724,5.85248473279537,5.14025026522335,5.61084800785732,5.54312142735959,5.62940339069547,5.68272826144643,5.47367188231893,4.77880964816531
"ENSG00000011021",4.0112448197492,3.8426796254674,4.00979881419607,3.66395616961441,3.75850769395664,4.55243574471594,4.01480324202416,3.89118909805781,4.17446842645822,4.42122683398294,3.98366430325302,4.02287751338996,3.89890505888584,3.77643258358122,4.11047897253694,3.90562881759875,4.18024346923822,4.50108321100166,4.312480419502,4.71338637590538,2.92407471075917
"ENSG00000116685",6.71992860621265,5.97701279637355,5.92979064110899,6.04187670556095,6.3009097561181,6.7132092287487,5.4591430845397,6.37716486646763,6.12407335900478,5.6179221789626,5.99739584436652,6.28827763878986,6.47111476625489,5.86842786240013,5.96767397416458,6.09110778019749,6.42054307813583,6.54582382204945,5.73342181073899,5.72969543109304,6.28909474824631
"ENSG00000083444",5.24341943557926,4.96160295823905,4.94706727667198,4.74064314741564,5.31248577956614,5.41791412722464,4.90720525717131,3.76958832492305,5.15400004312752,5.25527934878866,4.51263806946042,4.75703454568838,4.09638149323991,5.14960469523876,5.00264532359948,5.45243498547365,5.36865170949698,5.6943773352458,5.0938108894128,3.92837929771702,5.66440290721815
"ENSG00000116688",5.81575755739657,6.86655879730955,5.75976921865378,6.01273208722427,6.24043137239464,5.6967109626602,6.42652500739953,6.00125766443114,5.53090858639103,6.36453888255819,6.26197397327119,5.97463454491385,6.27195011495155,5.96112998400486,6.27861337995678,5.75712955523281,6.11084441061402,5.87697290689257,6.08796738726831,6.3920114695153,5.82215140433977
"ENSG00000116691",5.27855740324432,5.14844989254863,5.47433551546252,5.3780818561653,5.44217730239889,5.60429519173566,5.55261078874058,5.71464747281631,5.43327294487535,5.4103615078303,5.62713818914128,5.38004697537645,5.40688815691738,5.30227108063128,5.35909009689174,5.30865430536503,5.85247796466477,5.27703888120068,5.46701872688856,6.01404703814524,4.88594392545015
