ENSG00000284703.2	0	0	0
ENSG00000296871.1	0	0	0
ENSG00000308587.1	0	0	0
ENSG00000229280.1	0	0	0
ENSG00000301255.1	0	0	0
ENSG00000299169.1	0	0	0
ENSG00000302287.1	0	0	0
ENSG00000235054.5	0	0	0
ENSG00000306535.1	0	0	0
ENSG00000284694.1	0	0	0
ENSG00000299517.1	0	0	0
ENSG00000227169.2	0	0	0
ENSG00000295490.1	0	0	0
ENSG00000232596.3	1	0	1
ENSG00000300565.1	45	18	27
ENSG00000303830.1	0	0	0
ENSG00000196581.11	0	0	0
ENSG00000287586.1	0	0	0
ENSG00000284739.2	0	0	0
ENSG00000284674.1	0	0	0
ENSG00000309102.1	0	0	0
ENSG00000309111.1	0	0	0
ENSG00000231510.1	0	0	0
ENSG00000296716.1	0	0	0
ENSG00000302269.1	0	0	0
ENSG00000306645.1	0	0	0
ENSG00000284616.1	0	0	0
ENSG00000302445.1	1	0	1
ENSG00000302452.1	0	0	0
ENSG00000295735.1	0	0	0
ENSG00000284692.3	0	0	0
ENSG00000284666.1	0	0	0
ENSG00000260972.1	0	0	0
ENSG00000299325.1	0	0	0
ENSG00000283356.1	0	0	0
ENSG00000289893.2	0	0	0
ENSG00000264341.1	0	0	0
ENSG00000295108.1	0	0	0
ENSG00000295122.1	0	0	0
ENSG00000298180.1	4	0	4
ENSG00000264101.1	0	0	0
ENSG00000131697.18	163	89	74
ENSG00000299539.1	0	0	0
ENSG00000069424.16	1247	606	641
ENSG00000116254.18	0	0	0
ENSG00000285629.1	0	0	0
ENSG00000116251.11	455	217	247
ENSG00000226944.2	0	0	0
ENSG00000158286.13	41	32	23
ENSG00000116237.16	161	76	107
ENSG00000225077.4	2	9	10
ENSG00000173673.9	0	0	0
ENSG00000158292.7	115	57	58
ENSG00000097021.21	163	77	87
ENSG00000271746.1	8	2	7
ENSG00000069812.11	0	0	0
ENSG00000187017.18	0	35	29
ENSG00000265392.1	0	0	0
ENSG00000231868.1	0	0	0
ENSG00000215788.11	379	231	212
ENSG00000171680.23	18	10	8
ENSG00000297749.1	0	0	0
ENSG00000299237.1	1	0	1
ENSG00000299253.1	0	0	0
ENSG00000162408.11	484	251	233
ENSG00000253022.1	0	0	0
ENSG00000229519.2	3	0	3
ENSG00000173662.21	0	0	0
ENSG00000204859.13	255	125	130
